,Average MSE
0,0.00037611310472129844
1,0.0003754441058845259
2,0.00037310464661762427
3,0.00036917695979354903
4,0.00036874928870626417
5,0.00034978429418212426
6,0.0003388680973633503
7,0.0003347077072248794
8,0.0003349771698898015
9,0.00033539108214123797
10,0.0003357693737295146
11,0.0003332967911167846
12,0.0003341841365909204
13,0.00033565516059752554
14,0.00033560587811128545
15,0.0003361714195004121
16,0.0003363260099528513
17,0.00033728180884888087
18,0.0003345699072572946
19,0.00033584958752423216
20,0.0003347834281157702
21,0.0003365920480670563
22,0.0003342398364717762
23,0.0003351286626032864
24,0.00033211112289185013
25,0.00033614866454930353
26,0.0003336904519528616
27,0.00033418842455527437
28,0.00033410947435186245
29,0.0003356136300377936
30,0.00033683335398867104
31,0.00033409112074878067
32,0.0003373775556004451
33,0.0003355256843254513
34,0.00033499025751856
35,0.00033498263655928895
36,0.0003373080702052296
37,0.0003362642188828128
38,0.00033633204657235183
39,0.0003340104134016049
40,0.00033332993067839806
41,0.00033519685166538693
42,0.0003341040416368439
43,0.0003371008060639724
44,0.00033610459104238544
45,0.0003361878874178122
46,0.00033499747708750266
47,0.0003350330831987473
48,0.0003359626753081102
49,0.0003358861831657123
50,0.0003364610456628725
51,0.0003368463900793965
52,0.00033698627278984833
53,0.00033494003825277713
54,0.0003360357610896851
55,0.00033728513153619133
56,0.0003308515042590443
57,0.00033185222309839446
58,0.0003372869177837856
59,0.0003368983622446346
60,0.0003344178482317754
61,0.00033433980691673543
62,0.00033228701310387504
63,0.00033820411408669315
64,0.000334645229789506
65,0.00033396315726956044
66,0.0003360011578479316
67,0.00033638048626016825
68,0.00033314027374823735
69,0.00033718331299799803
70,0.0003360488590260502
71,0.00033437299498473294
72,0.00033197289243010647
73,0.00033557966526132077
74,0.0003375581885241748
75,0.0003353702789657594
76,0.0003354104919708334
77,0.00033438197836706723
78,0.0003332472660986241
79,0.0003358740990127747
80,0.0003351157217063398
81,0.00033531052940816153
82,0.00033698934930725954
83,0.00033492768731472705
84,0.00033478170371381566
85,0.0003358144713274669
86,0.0003357504028826952
87,0.00033430453307422187
88,0.00033390546377631836
89,0.00033554635592736304
90,0.00033455311495345086
91,0.0003368079730231936
92,0.00033692590235053405
93,0.00033601394776875776
94,0.0003316062617765662
95,0.0003336756866095432
96,0.0003350263371733793
97,0.0003336750511759116
98,0.00033514883458944195
99,0.0003357683647967254
100,0.0003356635619032507
101,0.0003348209635684422
102,0.0003355701792315813
103,0.0003331395370575289
104,0.0003356857196195051
105,0.00033574057548927766
106,0.0003369294075431147
107,0.0003353448410052806
108,0.00033671906688444625
109,0.000333503185781107
110,0.0003367678145878017
111,0.00033597595878139447
112,0.00033257353243243415
113,0.00033752415401977487
114,0.0003370647888611226
115,0.0003356432268143787
116,0.00033609201515597914
117,0.00033620991356049973
118,0.0003328797768820853
119,0.0003360848434870907
120,0.0003356382694619242
121,0.00033345114570693113
122,0.00033294492823188193
123,0.0003351136886825164
124,0.000335843268961374
125,0.0003357640925969463
126,0.000335178748476513
127,0.00033683082316808094
128,0.0003321438622757948
129,0.00033677250879312243
130,0.00033540128788445145
131,0.00033336809853305266
132,0.00033656255012222874
133,0.00033596981726683833
134,0.0003346333002506678
135,0.0003349327968559616
136,0.0003349607929218716
137,0.00033536696840504493
138,0.00033488291228422895
139,0.00033534791752269183
140,0.0003358478837374908
141,0.0003346911301681151
142,0.0003370085093289769
143,0.0003342380029304574
144,0.0003333598712439804
145,0.0003362359566381201
146,0.00033504967905173544
147,0.0003343399439472705
148,0.0003349038191421035
149,0.0003359801703481935
150,0.0003356964868241145
151,0.00033485853843255126
152,0.00033293026596462977
153,0.0003353503816470038
154,0.00033398452554441366
155,0.0003345185808332947
156,0.0003349752381230549
157,0.0003326171160248729
158,0.0003364212055506262
159,0.000332143278986526
160,0.00033667113408834365
161,0.0003365000726868554
162,0.00033679794675360125
163,0.00033324690351340297
164,0.00033418581733712927
165,0.0003347500096424483
166,0.0003361006662695824
167,0.00033365964312300395
168,0.000335045773681486
169,0.000335524380110049
170,0.0003317198619091262
171,0.0003329202760748255
172,0.0003372349347046111
173,0.0003348580539750401
174,0.00033566849742783234
175,0.0003330403130045549
176,0.000333755393512547
177,0.00033475906457169913
178,0.0003364868031591565
179,0.00033710143058366765
180,0.0003339675161745011
181,0.0003362859642948024
182,0.0003345387528194503
183,0.0003317261349972493
184,0.00033452362185926177
185,0.00033629281460889615
186,0.0003357461440221717
187,0.0003365656411915552
188,0.00033524277508452843
189,0.0003351352473449272
190,0.0003320572335117807
191,0.0003355043105936299
192,0.0003364914591656998
193,0.00033484801921683055
194,0.00033664342360377003
195,0.00033545126037400524
196,0.00033549912041053176
197,0.00033493222266163986
198,0.00033346381193647784
199,0.00033420870689345367
200,0.00033600692404434085
201,0.0003309717970599498
202,0.0003328845183811306
203,0.0003361993925257896
204,0.00033651595367700793
205,0.0003335360282411178
206,0.0003355726585141383
207,0.0003314730383863207
208,0.00033343679266787757
209,0.00033416469280685607
210,0.00033644989525782876
211,0.00033490568845688057
212,0.00033523769889143296
213,0.0003369136150771131
214,0.0003342336385685485
215,0.00033422199461104657
216,0.0003350767480393794
217,0.0003322966877021827
218,0.0003341030193647991
219,0.00033333840838167816
220,0.0003368721057389242
221,0.00033480386628070846
222,0.0003338268221947753
223,0.0003352099593030289
224,0.0003366261856475224
225,0.00033696430909913033
226,0.0003363862209274278
227,0.0003353218926349655
228,0.00033714304299792275
229,0.000334669526637299
230,0.00033291467661911156
231,0.00033404232453904115
232,0.0003342929170078908
233,0.0003358367551603199
234,0.0003335651005424249
235,0.00033580726691676926
236,0.0003370150334376376
237,0.00033240769820016186
238,0.0003339937369067532
239,0.0003350411958914871
240,0.00033364594249481644
241,0.00033317348425043747
242,0.0003330654659900271
243,0.0003351856139488518
244,0.0003338476659943505
245,0.0003332694917238162
246,0.00033414401089733775
247,0.0003358570508377549
248,0.0003357538989803288
249,0.0003368943732008726
250,0.0003340776408246408
251,0.00033438558178507566
252,0.0003319511524750851
253,0.00033217143087919493
254,0.00033510684928235907
255,0.00033430328767281026
256,0.000336622484610416
257,0.00033458566455616773
258,0.00033066526884795167
259,0.00033605967231172446
260,0.00033438370398168143
261,0.0003335571115409645
262,0.00033590329621802084
263,0.0003353711435920559
264,0.0003355414543572503
265,0.00033489343089361984
266,0.0003323065041816638
267,0.0003361066313421664
268,0.0003371462456319326
269,0.00033193290437338874
270,0.0003363452160556335
271,0.0003366637126115772
272,0.000334206912763572
273,0.00033398230152670294
274,0.0003345014338265173
275,0.0003352995445311535
276,0.0003333667918923311
277,0.0003341753096416748
278,0.00033364181823950884
279,0.00033254397082297754
280,0.00033509287459310144
281,0.0003326168164979511
282,0.0003316303033595129
283,0.0003344162020463652
284,0.0003348243905444785
285,0.0003315947918357172
286,0.00033599836206121836
287,0.00033336752009442233
288,0.0003327650580710421
289,0.00033219638135051355
290,0.0003353880759580837
291,0.00033575412574767444
292,0.0003340280272823293
293,0.00033350184579224634
294,0.00033680195580624667
295,0.0003339691502333153
296,0.00033657856814291637
297,0.00033353697654092684
298,0.0003334841743101909
299,0.00033362950368124683
300,0.00033380957271826145
301,0.0003341417814226588
302,0.00033342771348543465
303,0.00033222392933870043
304,0.00033405412250431255
305,0.000336256200777522
306,0.0003319132283650106
307,0.0003311581713205669
308,0.0003359832880960312
309,0.0003349924942691966
310,0.000334546417434467
311,0.00033158093719976023
312,0.0003339714652004962
313,0.0003332572729656628
314,0.0003335198568189905
315,0.00033201764260108274
316,0.0003349423829301183
317,0.0003341554195988768
318,0.0003326744639101283
319,0.00033528263035501976
320,0.0003289264556466757
321,0.0003342074269312434
322,0.0003334057728352491
323,0.0003314481000415981
324,0.0003348829450260382
325,0.0003321454908776407
326,0.0003332692807210454
327,0.00033440032226887223
328,0.00033304713360848837
329,0.00033060523007103865
330,0.00033326423848241876
331,0.0003324101756637295
332,0.000329147193042445
333,0.00033305452901307336
334,0.0003313940202739711
335,0.000331016946802265
336,0.00033475414481169236
337,0.00033045725285774097
338,0.00033336870607551344
339,0.00033384252431763645
340,0.0003349243446185331
341,0.00033192326009157114
342,0.00033010651653360884
343,0.00033438998192044284
344,0.00033319067855093937
345,0.000331316217246543
346,0.00033381357206963
347,0.0003349920831775914
348,0.0003305338226103534
349,0.0003306784146843711
350,0.00033256456299568526
351,0.00033179959367165185
352,0.00033143274777103215
353,0.0003269515485347559
354,0.00033352403321866103
355,0.000332463775218154
356,0.00033333440660499036
357,0.00033291943933969986
358,0.00033086281958579394
359,0.0003322648844914511
360,0.000332493006377869
361,0.0003327153147741531
362,0.0003270263878221158
363,0.0003306844846520107
364,0.0003331335004380283
365,0.00033352419874669675
366,0.0003290827856593144
367,0.0003296985608661392
368,0.0003300296023856693
369,0.00033126458826397237
370,0.00033300531019146246
371,0.00033329526680366445
372,0.00033315654460845206
373,0.00032884111230184015
374,0.0003331287298351526
375,0.00033187177299017395
376,0.00033083737556201714
377,0.0003299335670211197
378,0.0003323986238683574
379,0.000331474937411258
380,0.00032901752153217484
381,0.00032752723442778614
382,0.00033281771902693436
383,0.00032954837176172685
384,0.0003292596532749788
385,0.0003313504415321707
386,0.00033157693602940225
387,0.0003304891603571984
388,0.00032993292127988144
389,0.00033232144717961393
390,0.00033235325584731373
391,0.00033268794140894897
392,0.00032920980447670445
393,0.0003308348592933423
394,0.00033049750951856066
395,0.0003279836734388179
396,0.0003303262686434512
397,0.0003307127705435657
398,0.0003300674118994114
399,0.0003303682788100559
400,0.0003305829007634505
401,0.00033068073268320103
402,0.0003315564305618561
403,0.0003303799118536214
