,Average MSE
0,0.00037586939045771334
1,0.0003717591716849711
2,0.0003447624549153261
3,0.0003353424205367143
4,0.00033724927561706863
5,0.0003370847055824318
6,0.0003362979314260883
7,0.00033466026676857535
8,0.0003352649000589736
9,0.00033424896658592235
10,0.0003375012820470147
11,0.000335683414353601
12,0.0003387525806222887
13,0.0003364191761647817
14,0.00033591431080518913
15,0.00033694611556711607
16,0.0003354794510717814
17,0.00033574484041309915
18,0.00033607621541401994
19,0.00033649022225290537
20,0.00033533571937975165
21,0.0003361345831460009
22,0.000335818813861503
23,0.0003348614094041598
24,0.00033585060979627695
25,0.0003362082024978008
26,0.0003377857816910061
27,0.00033595486214229214
28,0.00033558216819074005
29,0.0003335473120387178
30,0.00033742081965707865
31,0.0003367469835211523
32,0.00033263478568793897
33,0.0003358729045430664
34,0.00033824141064542346
35,0.00033503003821048577
36,0.00033605858334340155
37,0.00033596650791878346
38,0.00033540738513693213
39,0.00033419781539123505
40,0.0003374837457765049
41,0.0003362009701959323
42,0.000336371450733471
43,0.00033189802828322473
44,0.0003349729789382157
45,0.00033613174067189294
46,0.00033525149410706945
47,0.00033623561951875064
48,0.00033320266205312993
49,0.0003349727048771456
50,0.00033386931075559306
51,0.00033785724675302237
52,0.00033515971153974533
53,0.00033563762068903696
54,0.00033444959020319703
55,0.00033594415557066287
56,0.0003333686994058856
57,0.00033452711189359735
58,0.0003356623795601384
59,0.000333219929113208
60,0.0003344570310825172
61,0.0003338935736489172
62,0.00033765906118787825
63,0.0003344780307088513
64,0.0003340910795183542
65,0.00033834129802319995
66,0.00033620550796816434
67,0.0003339973676096027
68,0.00033772983321493183
69,0.00033601395019407693
70,0.0003354338338491895
71,0.0003372242730013871
72,0.00033385657782976824
73,0.0003326872586815928
74,0.0003376464677179077
75,0.000338126591789963
76,0.00033446997379845317
77,0.0003359380765080762
78,0.0003365439163947788
79,0.0003350695308957559
80,0.0003348960041572961
81,0.00033550096607844654
82,0.0003370266761824799
83,0.0003355788279198653
84,0.0003345722689118702
85,0.00033597712050929357
86,0.00033663225622149184
87,0.0003353892413239616
88,0.0003373977336498986
89,0.00033406136572011746
90,0.0003365837122449496
91,0.0003362939169164747
92,0.00033695035926939454
93,0.00033486436708093
94,0.0003372197691836239
95,0.00033468746551079676
96,0.0003372756776419313
97,0.000336256728284449
98,0.0003382070614558567
99,0.000335262748800839
100,0.000335276710150841
101,0.0003353252989957885
102,0.0003362154420756269
103,0.0003352276689838618
104,0.0003375128878057391
105,0.0003375237138243392
106,0.0003349854899473333
107,0.00033329346782314434
108,0.0003326933456264669
109,0.00033717552408537205
110,0.0003366885151384243
111,0.0003350762696451663
112,0.0003347365867133097
113,0.00033534043420028564
114,0.0003333459571877029
115,0.0003339500605458549
116,0.00033681109562166966
117,0.00033628239543759264
118,0.00033499681133738096
119,0.0003327745089336531
120,0.0003370204249222297
121,0.00033690558120724745
122,0.00033741559430685203
123,0.00033728005655575544
124,0.00033869925391627476
125,0.0003351567205148361
126,0.0003391621970270838
127,0.0003354513355589006
128,0.00033898823069951806
129,0.0003351516352267936
130,0.0003369533727285064
131,0.00033345787596772425
132,0.0003363403811817989
133,0.00033691321368678473
134,0.00033664288760822575
135,0.00033713305977774627
136,0.0003340629070104721
137,0.0003364199777327788
138,0.00033525031418927637
139,0.00033693702668339637
140,0.0003358866985460433
141,0.00033592921802968095
142,0.00033719916245900095
143,0.00033427414443091646
144,0.00033301518609126407
145,0.00033461378795133595
146,0.00033427742164349183
147,0.0003344425155470769
148,0.00033458835484149557
149,0.00033611870943180594
150,0.00033695702768454794
151,0.00033401144537492655
152,0.0003378591870083862
153,0.0003362354521717255
154,0.0003348788304720074
155,0.00033459672098009224
156,0.00033442244845597696
157,0.00033473338892993826
158,0.00033428803787198075
159,0.0003345581014097358
160,0.0003342452352323259
161,0.00033501336535361287
162,0.00033305630313407164
163,0.00033683139069277485
164,0.0003346657989216813
165,0.00033621793530376937
166,0.0003361354538355954
167,0.00033556175185367465
168,0.0003330774355466322
169,0.0003322301442191626
170,0.0003346570471573311
171,0.00033544847974553704
172,0.0003346602425153833
173,0.0003349752199331609
174,0.00033304917451459914
175,0.0003375344749656506
176,0.00033458554025855847
177,0.00033717610979996
178,0.000336806047319745
179,0.0003365845999117785
180,0.0003352697925341393
181,0.0003333479022937051
182,0.0003336849513289053
183,0.0003332147565136741
184,0.00033598220519100625
185,0.0003363854387619843
186,0.0003359787891289064
187,0.0003306694949666659
188,0.0003339117817328467
189,0.00033480730417068116
190,0.0003367837161931675
191,0.0003322709914452086
192,0.0003369163314346224
193,0.00033369375038698007
194,0.000334582418872742
195,0.00033507390010830324
196,0.00033439058703758445
197,0.0003349634910894868
198,0.000331713491808235
199,0.00033245740390460316
200,0.0003338671146290532
201,0.0003322677306035378
202,0.00033130216737239
203,0.00033373032662590657
204,0.0003329736355226487
205,0.00033056829003423144
206,0.00033448989658306044
207,0.0003340871547455511
208,0.00033382496258127503
209,0.00033169232240955654
210,0.0003297820324708785
211,0.00033101701713652193
212,0.0003362362391878075
213,0.00033058404612044495
214,0.00033530965811223723
215,0.0003340260300319642
216,0.0003334219915511009
217,0.0003280835044279229
218,0.000331676548133449
219,0.00033165846131547977
220,0.00033000263404877234
221,0.0003347831625433173
222,0.0003302371005702298
223,0.00033318866189802065
224,0.00033132417835683253
225,0.0003307336634558548
226,0.00032833684114545275
227,0.0003275420507028078
228,0.00032994310701421153
229,0.0003293970730737783
230,0.00032937494082337554
231,0.0003288866416066109
232,0.0003292771501340515
233,0.00033047253115607117
234,0.0003327788599563064
235,0.0003284075204040467
236,0.0003288918463416242
237,0.00032860519301417906
238,0.00033128331961052027
239,0.0003273534245333091
240,0.00032876325834270875
241,0.00032797123882725526
242,0.00033021351070298505
243,0.00033158664397584897
244,0.0003289286541985348
245,0.00032876052015732665
246,0.0003301319957245141
247,0.0003246306150685996
248,0.0003296030705920809
249,0.0003306172220618464
250,0.0003290545779843039
251,0.0003260314994501338
252,0.00032835697978346917
253,0.0003281345082844685
254,0.00032675535476300865
255,0.0003268277080981837
256,0.0003272398553235689
257,0.00033159065545381355
258,0.00032608032051939517
259,0.0003293324019371842
260,0.0003268663943648183
261,0.00032917328947708785
262,0.0003268834013094117
263,0.00032719374454851885
264,0.00032773356239583035
265,0.00032713988791025866
266,0.00032499128368120483
267,0.0003264906226831954
268,0.0003262023734957135
269,0.0003286459044223496
270,0.0003240690178548296
271,0.0003257466166057081
272,0.00032614027441013604
273,0.00033005598561430816
274,0.00032384879341407213
275,0.0003295324986538617
276,0.0003258296843947998
277,0.00032573819407843985
278,0.0003286244021486103
279,0.00032319611879453686
280,0.00032877218958068016
281,0.00032680095804001513
282,0.0003266564126533922
283,0.00032783159986138344
284,0.00032673149326001294
285,0.00032560373801970854
286,0.0003256672437904247
287,0.0003268113068770617
288,0.0003270217154446679
289,0.000323222970716112
290,0.00032668319545337
291,0.0003263314938521944
292,0.0003250592775051094
293,0.00032639220444252715
294,0.0003244024695353194
295,0.00032568587933686405
296,0.0003245511567608143
297,0.0003269911030656658
298,0.00032621092880920816
299,0.0003270926384478419
300,0.0003251641755923629
301,0.00032416608883067966
302,0.00032546266690284636
303,0.0003238400374054133
304,0.0003248565287018816
305,0.0003283339016585766
